28.36;8.76479e+06
30.1;8.7648e+06
30.1;8.7648e+06
30.1;8.76483e+06
30.1;8.76486e+06
30.1;8.76489e+06
30.1;8.76491e+06
30.1;8.76494e+06
30.1;8.76497e+06
30.1;8.765e+06
30.1;8.76503e+06
30.1;8.76506e+06
30.1;8.76508e+06
30.1;8.76511e+06
30.1;8.76514e+06
30.1;8.76517e+06
30.1;8.76519e+06
30.1;8.76522e+06
30.1;8.76525e+06
30.1;8.76528e+06
30.1;8.76531e+06
30.1;8.76533e+06
30.1;8.76536e+06
30.1;8.76539e+06
30.1;8.76542e+06
30.1;8.76545e+06
30.1;8.76547e+06
30.1;8.7655e+06
30.1;8.76553e+06
30.1;8.76556e+06
30.1;8.76559e+06
30.1;8.76561e+06
30.1;8.76564e+06
30.1;8.76567e+06
30.1;8.7657e+06
30.1;8.76573e+06
30.1;8.76575e+06
30.1;8.76578e+06
30.1;8.76581e+06
30.1;8.76584e+06
30.1;8.76587e+06
30.1;8.76589e+06
30.1;8.76592e+06
30.1;8.76595e+06
30.1;8.76598e+06
30.1;8.76601e+06
30.1;8.76603e+06
30.1;8.76606e+06
30.1;8.76609e+06
30.1;8.76612e+06
30.1;8.76614e+06
30.1;8.76617e+06
30.1;8.7662e+06
30.1;8.76623e+06
30.1;8.76626e+06
30.1;8.76629e+06
30.1;8.76631e+06
30.1;8.76634e+06
30.1;8.76637e+06
28.9;8.7664e+06
34.38;3307.88
38.43;3370.83
37.79;3433.4
35.91;3495.76
33.19;3559.02
32.6;3621.27
32.3;3684.34
30.3;3746.78
29.74;3809.06
30.3;3872.17
29.46;3934.84
28.9;3997.29
28.9;4060.18
29.18;4122.45
28.9;4185.56
28.63;4247.95
28.9;4310.21
27.82;4373.33
28.36;4435.84
28.36;4498.77
27.82;4561.19
28.9;4623.48
28.36;4686.12
27.82;4749.29
27.82;4811.62
28.63;4874.59
28.36;4936.99
27.28;4999.29
28.63;5062.4
28.36;5124.71
27.28;5187.8
28.36;5250.2
28.63;5313.17
27.55;5375.63
27.82;5437.99
28.36;5501.07
27.82;5563.5
27.55;5626.51
28.63;5689.05
28.36;5751.3
27.28;5814.44
28.9;5876.85
28.36;5939.31
27.28;6002.36
27.82;6064.82
28.36;6127.72
27.55;6190.18
27.82;6252.51
28.63;6315.46
27.82;6377.69
27.28;6440.81
28.63;6503.15
28.36;6566.23
27.28;6628.52
28.36;6691.53
28.63;6753.86
27.28;6816.86
27.82;6879.13
28.63;6942.27
27.55;7004.7
27.28;7067.7
28.36;7129.88
28.9;7192.9
27.1;7255.23
28.36;7318.2
28.9;7380.62
27.1;7443.59
27.82;7505.6
29.18;7568.7
27.28;7630.96
27.28;7694.1
28.63;7756.44
27.82;7819.42
26.75;7881.72
28.63;7944.75
28.9;8007.33
27.1;8070.15
28.9;8132.58
28.9;8195.53
27.1;8257.99
27.55;8320.7
28.63;8382.95
27.82;8446.06
26.49;8508.47
28.36;8571.42
28.9;8633.71
27.1;8696.43
28.9;8759.34
28.9;8821.98
27.1;8884.58
27.55;8947.57
28.9;9010.14
27.82;9072.97
27.1;9135.82
28.63;9198.54
28.63;9260.56
26.75;9323.26
28.9;9386.08
28.63;9448.19
26.75;9511.42
28.9;9573.98
28.9;9636.18
27.82;9699.11
27.55;9761.93
28.9;9824.75
28.36;9887.03
27.1;9949.6
28.36;10012
29.18;10074.7
27.1;10137.5
28.9;10200.5
29.18;10263.1
27.28;10325.8
27.55;10388.1
28.9;10450.7
27.82;10513.8
27.55;10576.3
28.63;10638.8
28.9;10701.4
26.49;10764.4
28.36;10827
28.63;10889.9
27.28;10952.4
28.9;11014.9
28.9;11077.4
27.82;11140.3
27.55;11202.9
28.9;11265.6
28.9;11327.9
27.82;11390.9
28.9;11453.4
28.9;11516.4
27.55;11578.5
28.9;11641.6
28.9;11703.9
27.55;11766.9
28.9;11829.4
28.9;11891.6
27.82;11954.5
27.55;12017.2
29.18;12079.8
28.36;12142.7
27.55;12205.2
28.63;12267.8
28.63;12330.5
27.28;12393.2
28.63;12455.5
29.18;12518.6
27.82;12581.1
28.36;12643.9
28.63;12706.3
27.82;12768.8
27.82;12831.8
28.9;12894.3
27.82;12957
27.82;13019.3
28.9;13082.4
28.9;13145
27.82;13207.8
28.36;13270.2
28.36;13332.6
27.1;13395.6
28.9;13458.1
28.63;13520.6
27.55;13583.6
28.9;13646.2
28.63;13708.8
27.55;13771.3
28.9;13833.7
28.9;13896.7
27.82;13959.3
27.82;14022.1
28.63;14084.7
28.36;14147
27.55;14210
28.63;14272.7
28.63;14335.3
27.55;14397.9
