64;8.76479e+06
73;3276.61
80;3339.64
77;3402.14
74;3465.11
72;3527.81
70;3590.09
68;3653.24
67;3715.56
66;3778.63
65;3841.05
65;3903.7
65;3966.69
64;4029.08
64;4092.01
64;4154.52
64;4216.75
64;4279.82
64;4342.21
64;4404.47
64;4467.69
64;4530.03
64;4593.07
64;4655.51
64;4718.21
65;4780.41
64;4843.52
64;4905.75
65;4968.99
64;5031.3
64;5094.32
64;5156.7
64;5218.98
64;5282.09
65;5344.45
64;5407.59
64;5470.02
64;5532.27
65;5595.43
64;5657.81
64;5720.87
64;5783.32
64;5845.62
64;5908.85
64;5971.27
64;6033.55
64;6096.66
64;6159.03
65;6222.03
64;6284.8
64;6347.33
64;6409.62
64;6472.03
64;6535.12
64;6597.4
64;6660.48
64;6722.68
64;6785.81
64;6848.71
64;6911.15
64;6973.46
64;7036.59
64;7098.68
64;7161.79
64;7224.02
64;7287.16
64;7349.39
64;7412.51
64;7474.78
64;7537.64
64;7600.57
64;7662.98
64;7725.96
64;7788.37
64;7851.27
64;7913.65
64;7976.09
64;8039.07
64;8101.33
64;8164.46
64;8226.8
64;8289.43
64;8352.54
64;8414.94
64;8477.33
64;8540.37
64;8602.54
64;8665.65
64;8728
64;8790.67
64;8854.28
64;8917.07
64;8978.69
64;9042.48
64;9104.31
64;9166.98
64;9229.82
64;9291.85
64;9354.77
64;9417.63
64;9480.46
64;9542.58
64;9605.37
64;9668.32
64;9730.4
64;9793.43
63;9856.27
64;9919.06
64;9981.56
64;10044.2
64;10106.8
63;10169.4
64;10231.8
64;10295
64;10357.6
63;10420.2
64;10482.7
64;10545.1
63;10608.2
64;10670.8
64;10733.3
64;10795.7
64;10858.3
64;10921
64;10984.2
64;11046.7
64;11109.2
64;11171.7
64;11234.1
64;11297.4
64;11359.8
64;11422.2
64;11485.3
64;11548
64;11610.4
64;11672.7
64;11735.8
64;11798.1
64;11861.3
64;11924.2
64;11986.8
64;12049.5
64;12112.1
64;12173.9
64;12237.3
64;12299.1
64;12362.5
64;12425
64;12487.6
64;12550
64;12612.3
64;12675.6
64;12738.2
64;12800.7
64;12863.1
64;12926.2
64;12988.7
64;13051.3
64;13113.9
64;13176.3
64;13239.4
64;13301.9
64;13364.5
64;13427.1
64;13489.8
64;13552.4
64;13615
64;13677.5
64;13740.6
64;13803.1
64;13865.6
64;13928
64;13990.8
65;14053.1
64;14116.3
64;14178.9
64;14241.3
64;14303.9
64;14367
