69.33;9.65351e+06
51.9;3288.47
56.53;3349.95
56.85;3412.62
57.51;3475.41
57.84;3538.15
57.51;3600.91
56.53;3663.66
50.17;3726.46
44.62;3789.25
40.17;3852.03
36.2;3914.15
32.99;3977.09
30.57;4039.9
28.33;4102.9
26.68;4165.68
25.12;4228.69
24.5;4290.28
23.4;4353.21
22.51;4416.13
22.2;4479.1
21.31;4542.14
21.7;4603.99
20.5;4667.13
20.38;4730.46
19.94;4792.36
20.5;4855.38
19.72;4918.47
19.61;4980.25
19.39;5043.27
19.5;5106.28
19.39;5168.39
19.28;5231.69
19.17;5295
19.28;5357.13
19.28;5419.74
19.7;5483.12
19.7;5545.17
19.7;5608.34
19.17;5671.48
19.7;5733.46
19.17;5796.7
19.7;5858.54
19.7;5921.77
18.96;5984.03
19.7;6059.63
19.17;6123.14
19.7;6185.27
18.96;6248.53
18.96;6310.57
19.28;6373.68
19.7;6436.5
19.17;6498.96
19.28;6561.71
19.7;6624.43
18.96;6686.95
18.96;6749.31
19.17;6812.16
19.7;6875.41
19.7;6938.05
19.7;7000.55
19.28;7063.03
19.7;7126.33
19.7;7188.9
19.7;7251.42
19.39;7314.59
19.17;7377.17
19.7;7439.81
19.7;7502.31
19.39;7565.55
19.7;7628.14
19.17;7690.73
19.7;7753.15
19.39;7816.54
19.7;7879.08
19.7;7941.64
19.5;8004.12
19.7;8067.36
19.7;8129.95
19.17;8192.39
19.39;8255.62
19.17;8318.35
19.17;8381.21
19.17;8443.56
19.5;8505.95
18.96;8569.29
19.17;8631.95
19.7;8694.48
19.39;8757.66
18.96;8820.2
19.17;8882.72
19.17;8945.17
19.39;9008.49
19.7;9071.08
19.7;9133.51
19.28;9196.73
19.39;9259.34
19.7;9321.86
19.7;9385.06
19.28;9447.6
19.39;9510.1
19.7;9572.53
19.7;9635.83
19.28;9698.38
19.17;9760.91
19.7;9823.37
19.17;9886.85
19.5;9949.31
18.96;10011.8
19.7;10074.3
19.28;10137.6
19.28;10200.2
19.7;10262.7
19.7;10325.8
19.17;10388.4
19.17;10451
19.7;10513.5
19.7;10576.8
19.17;10639.3
19.17;10701.9
19.7;10764.4
19.17;10827.6
19.39;10890.2
18.85;10952.6
18.96;11015.9
19.28;11078.4
19.17;11140.9
18.85;11203.3
18.96;11266.6
19.17;11329.2
19.7;11391.8
18.85;11454.3
19.28;11517.5
18.96;11580.1
18.85;11642.6
18.96;11705
19.7;11768.3
19.28;11830.9
18.85;11893.3
19.17;11956.5
19.7;12019
19.17;12081.6
18.85;12144.7
19.17;12207.2
18.85;12269.7
19.7;12332.2
19.7;12395.5
19.7;12458
19.17;12520.6
19.7;12583.8
19.7;12646.3
19.28;12708.8
19.17;12771.4
18.75;12834.7
19.28;12897.4
18.85;12960
19.17;13022.5
18.96;13085.6
19.7;13148.2
19.7;13210.7
19.7;13273.3
19.28;13336.5
19.7;13399.1
19.17;13461.7
18.85;13524.1
19.7;13587.3
18.85;13649.9
19.7;13712.5
18.96;13775
19.28;13838.2
18.96;13900.8
19.17;13963.3
19.7;14025.7
19.7;14089
19.7;14151.6
19.7;14214.1
19.7;14276.5
19.7;14339.9
18.96;14402.6
18.75;14465.1
19.7;14527.5
18.96;14590.8
19.28;14653.4
19.17;14715.9
18.96;14779.1
19.7;14841.7
19.7;14904.4
19.17;14967
19.7;15030
18.96;15092.5
19.7;15155.2
19.17;15218.2
19.7;15280.7
18.96;15343.5
19.17;15405.9
19.7;15469
18.96;15531.9
19.17;15594.2
19.7;15657.3
19.7;15719.9
18.96;15782.7
19.17;15845.1
19.17;15908.3
18.85;15970.8
19.7;16033.4
19.17;16096.1
19.7;16159.1
18.96;16221.7
18.96;16284.4
19.39;16346.8
19.7;16410
19.7;16472.7
18.96;16535.2
19.28;16598.2
18.96;16660.8
19.7;16723.6
19.7;16786
19.28;16849
18.96;16911.8
19.7;16974.3
19.28;17037.3
19.7;17099.9
19.7;17162.7
19.7;17225.2
19.39;17288.2
19.7;17351
19.7;17413.7
19.7;17476.2
19.39;17539.2
18.96;17602
19.7;17664.5
19.7;17727
19.28;17790
19.7;17852.8
19.7;17915.3
19.28;17978.3
19.39;18041.1
19.7;18103.7
19.17;18166.1
19.5;18229.1
19.7;18292
19.7;18354.3
19.7;18417.4
19.39;18480
19.7;18542.8
19.17;18605.2
19.28;18668.3
19.5;18731.1
19.7;18793.7
19.17;18856.2
19.28;18918.8
19.39;18982.2
19.17;19044.7
19.17;19107.2
19.28;19170.2
19.28;19233
19.7;19295.6
19.17;19358
19.28;19421.3
19.28;19483.8
19.7;19546.4
19.28;19609.3
19.39;19672.1
19.7;19734.7
19.17;19797.2
19.28;19860.2
19.28;19923
18.96;19985.5
19.7;20047.9
19.28;20111.2
19.28;20173.7
19.7;20236.3
19.28;20299.3
19.17;20362.1
19.17;20424.8
19.7;20487.3
19.17;20549.8
19.17;20612.9
18.96;20675.6
19.7;20738.1
19.17;20800.5
19.28;20863.9
18.96;20926.4
19.17;20988.9
19.17;21052.1
19.7;21114.7
18.96;21177.3
19.17;21239.9
18.96;21302.4
19.7;21365.6
19.7;21428
19.17;21490.4
19.17;21553.5
18.85;21616.1
18.96;21679
19.17;21741.7
19.17;21804.5
18.85;21867.2
19.17;21929.7
18.96;21992.9
19.17;22055.5
18.96;22118
19.17;22180.5
18.85;22243.9
19.7;22306.4
18.85;22368.9
19.7;22432.1
19.5;22494.7
18.85;22557.2
19.7;22619.7
18.85;22682.9
19.17;22745.5
18.96;22808.2
19.17;22870.9
18.96;22933.2
19.17;22996.4
19.17;23059
19.7;23121.5
18.96;23184
19.7;23247.3
19.17;23309.8
18.96;23372.4
19.17;23434.9
18.96;23498.2
19.7;23560.8
18.96;23623.3
19.17;23685.8
18.96;23748.2
19.17;23811.7
18.96;23874.3
19.7;23937.1
19.7;23999.7
19.7;24062.5
18.96;24125.1
19.7;24187.7
